,Bx,By,Bz
1572,25.548699484899455,5.123294057143503,28.902102851210053
1573,25.54984075951837,5.122833467567461,28.912531392955596
1574,25.550993420560836,5.122350160611657,28.922935932835237
1575,25.552157467352536,5.121844112430041,28.933316334902127
1576,25.553332899216112,5.121315299803561,28.943672465781997
1577,25.55451971536303,5.12076370025304,28.954004189584477
1578,25.555717914960407,5.120189291960971,28.964311371305932
1579,25.55692749709207,5.119592053812469,28.97459387513536
1580,25.558148460828857,5.118971965293698,28.984851567865856
1581,25.559380805115847,5.118329006635545,28.995084313794184
1582,25.560624528842343,5.117663158714503,29.005291978131066
1583,25.561879630820535,5.116974403073599,29.015474426156615
1584,25.563146109763217,5.116262721950998,29.025631522372997
1585,25.56442396435776,5.115528098152159,29.03576313392436
1586,25.56571319314788,5.114770515232278,29.045869125482927
1587,25.56701379460735,5.113989957370893,29.055949362668272
1588,25.568325767097797,5.113186409435834,29.066003710345104
1589,25.569649108945605,5.112359856834184,29.076032036049487
1590,25.570983818319416,5.111510285725949,29.08603420486511
1591,25.572329893306783,5.110637682877545,29.09601008284869
1592,25.573687331891193,5.10974203569398,29.105959536181086
1593,25.575056131928378,5.108823332258882,29.11588243031618
1594,25.576436291226823,5.10788156115896,29.125778633414836
1595,25.57782780741986,5.106916711736822,29.13564801120888
1596,25.57923067804594,5.10592877391797,29.145490430434524
1597,25.58064490050336,5.104917738297935,29.15530575712272
1598,25.58207047213375,5.103883595945503,29.16509386003877
1599,25.58350739008998,5.102826338686933,29.174854605537735
1600,25.584955651419204,5.101745958911716,29.184587861003095
1601,25.58641525303875,5.100642449616201,29.194293493994223
1602,25.587886191710535,5.099515804455023,29.203971371391606
1603,25.58936846412834,5.098366017517816,29.213621362842684
1604,25.59086206678038,5.097193083652655,29.22324333560743
1605,25.592366996036066,5.095996998245368,29.232837158003143
1606,25.59388324812087,5.094777757269434,29.242402698550084
1607,25.595410819090244,5.093535357343905,29.251939825115286
1608,25.596949704920178,5.092269795483316,29.261448408364085
1609,25.598499901364832,5.090981069460787,29.270928316596184
1610,25.600061404046624,5.089669177560508,29.280379419196596
1611,25.60163420840659,5.0883341187013515,29.28980158491683
1612,25.6032183097974,5.086975892165362,29.29919468533022
1613,25.60481370333712,5.085594497992569,29.308558589661708
1614,25.606420384002263,5.084189936712109,29.317893168242975
1615,25.608038346601138,5.0827622094037785,29.32719829165448
1616,25.609667585746575,5.081311317767602,29.336473829866897
1617,25.61130809595244,5.0798372638255,29.345719655701036
1618,25.612959871482456,5.078340050355848,29.354935639650225
1619,25.61462290644676,5.076819680597811,29.364121653339843
1620,25.616297194748913,5.075276158398521,29.373277567803576
1621,25.617982730185336,5.073709487893433,29.382403256946624
1622,25.61967950629032,5.072119673972607,29.39149859236272
1623,25.621387516434982,5.0705067219636515,29.40056344679688
1624,25.623106753799593,5.068870637704949,29.409597693285537
1625,25.624837211344687,5.067211427626895,29.41860120429499
1626,25.62657888191365,5.065529098405451,29.427573855188314
1627,25.6283317580732,5.063823657468168,29.436515519036607
1628,25.630095832215577,5.062095112650385,29.445426070085254
1629,25.6318710965032,5.060343472366086,29.454305382026455
1630,25.633657542973626,5.05856874524006,29.463153331467943
1631,25.635455163376474,5.056770940645802,29.471969792740488
1632,25.637263949278125,5.054950068340288,29.480754641366342
1633,25.639083892032772,5.053106138548945,29.48950775319713
1634,25.64091498275246,5.05123916205853,29.498229003551156
1635,25.642757212415194,5.049349149822647,29.50691827068407
1636,25.644610571697434,5.047436113539372,29.51557543059272
1637,25.646475051081943,5.045500065259243,29.52420036048556
1638,25.648350640799983,5.043541017579907,29.53279293705282
1639,25.65023733094175,5.0415589832301695,29.541353039938716
1640,25.652135111285432,5.039553975679437,29.5498805465422
1641,25.654043971407607,5.037526008724491,29.55837533548919
1642,25.655963900652893,5.035475096586148,29.566837285768873
1643,25.6578948881031,5.033401254013977,29.575266275869776
1644,25.659836922690573,5.031304495843662,29.58366218725324
1645,25.661789993023287,5.029184837646323,29.592024899151728
1646,25.663754087497896,5.02704229528849,29.600354292042223
1647,25.665729194269055,5.024876885035353,29.608650246782094
1648,25.667715301217903,5.022688623662013,29.616912643744552
1649,25.669712396068263,5.020477527984233,29.625141366292727
1650,25.671720466207656,5.018243615547432,29.63333629557645
1651,25.673739498803386,5.015986904160103,29.64149731400631
1652,25.67576948074104,5.0137074121252825,29.649624303520948
1653,25.677810398742935,5.011405157750055,29.657717149061273
1654,25.679862239186185,5.009080160066298,29.665775733366814
1655,25.681924988220697,5.00673243834283,29.673799940449236
1656,25.683998631737655,5.004362012200503,29.68178965472787
1657,25.686083155336902,5.00196890173518,29.68974476016453
1658,25.68817854444808,4.999553127000717,29.697665143737098
1659,25.69028478414494,4.9971147087693675,29.705550690235967
1660,25.692401859266113,4.994653668017392,29.713401285737284
1661,25.69452975435179,4.992170026180262,29.721216815870427
1662,25.69666845376662,4.989663804614477,29.72899716929045
1663,25.698817941511347,4.98713502538964,29.736742232475255
1664,25.700978201345738,4.984583710752834,29.744451893198367
1665,25.70314921675576,4.982009883255649,29.75212603966322
1666,25.705330970920553,4.9794135658889305,29.75976455963873
1667,25.70752344683757,4.9767947815181675,29.767367343930044
1668,25.70972662713107,4.974153553715089,29.774934281177437
1669,25.71194049417739,4.971489906195737,29.782465261327424
1670,25.71416503003957,4.968803863099293,29.78996017390055
1671,25.716400216594582,4.966095448402519,29.79741891146097
1672,25.718646035339287,4.963364686782841,29.804841364416912
1673,25.720902467517345,4.96061160303535,29.812227424490164
1674,25.72316949408599,4.957836222211558,29.81957698385118
1675,25.725447095681865,4.95503856976602,29.82688993425421
1676,25.727735252750374,4.952218670944431,29.834166170504503
1677,25.73003394534888,4.94937655168612,29.841405585261892
